report_id,data_riferimento,titolo_tabella,regione,2022,2023,2024,2025,totale,incidenza_pc,individui
5d6da0bd-80a0-4975-9889-804aa1247361,2025-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Valle d'Aosta,1293.0,1923.0,2058.0,1447.0,6721.0,21.5,5970.0
5d6da0bd-80a0-4975-9889-804aa1247361,2025-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Veneto,40726.0,116590.0,111670.0,53015.0,322001.0,16.5,280561.0
5d6da0bd-80a0-4975-9889-804aa1247361,2025-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Totale,704439.0,1295125.0,1448463.0,694700.0,4142727.0,16.8,3745845.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Abruzzo,9674.0,25244.0,24205.0,6687.0,65810.0,10.2,60700.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Basilicata,6548.0,13055.0,18782.0,5221.0,43606.0,12.0,38106.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",P.A. Bolzano,2427.0,5888.0,5616.0,1388.0,15319.0,9.1,13855.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Calabria,28364.0,49134.0,63623.0,16730.0,157851.0,10.6,144448.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Campania,92935.0,167338.0,208484.0,40688.0,509445.0,8.0,457972.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Emilia-Romagna,44379.0,83912.0,89281.0,27979.0,245551.0,11.4,229902.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Friuli-Venezia Giulia,21721.0,39368.0,37736.0,9090.0,107915.0,8.4,94093.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Lazio,61812.0,79147.0,75325.0,18457.0,234741.0,7.9,225516.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Liguria,11835.0,21164.0,23095.0,4943.0,61037.0,8.1,56990.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Lombardia,77970.0,137986.0,165158.0,48107.0,429221.0,11.2,392313.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Marche,18549.0,36328.0,39340.0,9410.0,103627.0,9.1,92793.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Molise,1710.0,2669.0,4581.0,2069.0,11029.0,18.8,10255.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Piemonte,46867.0,73723.0,80817.0,28110.0,229517.0,12.2,210599.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Puglia,71544.0,103066.0,118036.0,31697.0,324343.0,9.8,307146.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Sardegna,39109.0,59153.0,54173.0,12301.0,164736.0,7.5,146388.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Sicilia,66810.0,168983.0,194407.0,43505.0,473705.0,9.2,437231.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Toscana,45421.0,84991.0,103592.0,30927.0,264931.0,11.7,228505.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",P.A. Trento,4944.0,8040.0,8028.0,2365.0,23377.0,10.1,22709.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Umbria,11228.0,20422.0,21393.0,5963.0,59006.0,10.1,52509.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Valle d'Aosta,1296.0,1927.0,2057.0,737.0,6017.0,12.2,5422.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Veneto,40624.0,116020.0,110478.0,28879.0,296001.0,9.8,261195.0
63efe9d3-83f6-4d59-b38e-2338f16680b4,2025-03-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Totale,705767.0,1297558.0,1448207.0,375253.0,3826785.0,9.8,3488647.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Abruzzo,9628.0,25213.0,24115.0,15568.0,74524.0,20.9,67825.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Basilicata,6428.0,12917.0,18740.0,14311.0,52396.0,27.3,44985.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",P.A. Bolzano,2423.0,5874.0,5607.0,3649.0,17553.0,20.8,15637.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Calabria,28182.0,48688.0,63267.0,44314.0,184451.0,24.0,166364.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Campania,91888.0,166285.0,208011.0,114621.0,580805.0,19.7,514158.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Emilia-Romagna,44389.0,84011.0,89367.0,69669.0,287436.0,24.2,262693.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Friuli-Venezia Giulia,21681.0,39322.0,37706.0,25552.0,124261.0,20.6,106216.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Lazio,61665.0,78946.0,75306.0,59054.0,274971.0,21.5,260015.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Liguria,11838.0,21182.0,23904.0,14186.0,71110.0,19.9,65533.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Lombardia,77428.0,137350.0,164695.0,179385.0,558858.0,32.1,501281.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Marche,18559.0,36225.0,39253.0,24968.0,119005.0,21.0,103865.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Molise,1700.0,2652.0,4570.0,5866.0,14788.0,39.7,13411.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Piemonte,46550.0,73583.0,80764.0,77696.0,278593.0,27.9,250576.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Puglia,70963.0,102581.0,118463.0,100555.0,392562.0,25.6,367197.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Sardegna,40027.0,58349.0,53004.0,35789.0,187169.0,19.1,164869.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Sicilia,65508.0,166012.0,194154.0,154833.0,580507.0,26.7,516390.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Toscana,45124.0,84825.0,103549.0,85089.0,318587.0,26.7,268650.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",P.A. Trento,4892.0,8030.0,8091.0,6536.0,27549.0,23.7,26080.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Umbria,11026.0,20278.0,21309.0,16373.0,68986.0,23.7,60323.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Valle d'Aosta,1305.0,1934.0,2059.0,2255.0,7553.0,29.9,6621.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Veneto,40691.0,116439.0,111563.0,84162.0,352855.0,23.9,305355.0
67df9fe1-5aad-4110-90ac-40a350e0d700,2025-09-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Totale,701895.0,1290696.0,1447497.0,1134431.0,4574519.0,24.8,4088044.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Abruzzo,9656.0,25236.0,24202.0,9996.0,69090.0,14.5,63468.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Basilicata,6499.0,13016.0,18764.0,7712.0,45991.0,16.8,40028.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",P.A. Bolzano,2427.0,5880.0,5613.0,2228.0,16148.0,13.8,14518.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Calabria,28246.0,49079.0,63477.0,26528.0,167330.0,15.9,152803.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Campania,92375.0,166844.0,208378.0,64649.0,532246.0,12.1,476857.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Emilia-Romagna,44348.0,83869.0,89264.0,43168.0,260649.0,16.6,241735.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Friuli-Venezia Giulia,21693.0,39358.0,37727.0,13600.0,112378.0,12.1,97619.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Lazio,61770.0,79131.0,75323.0,29413.0,245637.0,12.0,235125.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Liguria,11822.0,21161.0,23499.0,8101.0,64583.0,12.5,60048.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Lombardia,78069.0,138077.0,165110.0,79175.0,460431.0,17.2,417446.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Marche,18469.0,36285.0,39306.0,14382.0,108442.0,13.3,96408.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Molise,1710.0,2665.0,4578.0,3235.0,12188.0,26.5,11244.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Piemonte,46775.0,73692.0,80801.0,45559.0,246827.0,18.5,224657.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Puglia,71271.0,102849.0,118210.0,50115.0,342445.0,14.6,324006.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Sardegna,38894.0,58985.0,53882.0,19022.0,170783.0,11.1,151503.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Sicilia,66212.0,168498.0,194395.0,66916.0,496021.0,13.5,456682.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Toscana,45345.0,84876.0,103485.0,46302.0,280008.0,16.5,239923.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",P.A. Trento,4943.0,8031.0,8023.0,3824.0,24821.0,15.4,23944.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Umbria,11129.0,20371.0,21372.0,9014.0,61886.0,14.6,54821.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Valle d'Aosta,1292.0,1922.0,2057.0,1233.0,6504.0,19.0,5785.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Veneto,40558.0,115998.0,110822.0,44999.0,312377.0,14.4,273765.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val.%",Totale,703503.0,1295823.0,1448288.0,589171.0,4036785.0,14.6,3662385.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Abruzzo,9711.0,25277.0,24252.0,2444.0,61684.0,4.0,57185.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Basilicata,6602.0,13093.0,18894.0,2363.0,40952.0,5.8,35892.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",P.A. Bolzano,2431.0,5867.0,5600.0,508.0,14406.0,3.5,13142.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Calabria,28236.0,48951.0,64204.0,4891.0,146282.0,3.3,134381.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Campania,93534.0,167689.0,208993.0,14534.0,484750.0,3.0,437648.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Emilia-Romagna,44421.0,84001.0,89311.0,9216.0,226949.0,4.1,215418.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Friuli-Venezia Giulia,21741.0,39411.0,37728.0,3282.0,102162.0,3.2,89384.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Lazio,61923.0,79202.0,75356.0,5582.0,222063.0,2.5,214342.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Liguria,11863.0,21133.0,22339.0,1013.0,56348.0,1.8,53085.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Lombardia,78452.0,138454.0,165441.0,16898.0,399245.0,4.2,366586.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Marche,18630.0,36434.0,39484.0,3343.0,97891.0,3.4,88374.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Molise,1712.0,2673.0,4579.0,575.0,9539.0,6.0,8951.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Piemonte,47024.0,73770.0,80886.0,8858.0,210538.0,4.2,195066.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Puglia,71796.0,103251.0,117905.0,11740.0,304692.0,3.9,289372.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Sardegna,39327.0,59368.0,54475.0,4389.0,157559.0,2.8,140554.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Sicilia,67443.0,169416.0,195026.0,15802.0,447687.0,3.5,414052.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Toscana,44389.0,83884.0,103415.0,11831.0,243519.0,4.9,214267.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",P.A. Trento,4950.0,8049.0,8032.0,683.0,21714.0,3.1,21236.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e val. %",Umbria,11339.0,20515.0,21448.0,2084.0,55386.0,3.8,49646.0
